Cross-section,Test Type and Configuration,Sustained Loading (% Ultimate),Width (mm),Depth (mm),Length (mm),Test Length (mm),Side Cover to Ctr of Tension Bar (mm),Bottom Cover to Ctr of Tension Bar (mm),Top Cover to Ctr of Compression Bar (mm),Reinforcement Design ,# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)",# Compression Bars,"Diameter Comp Bars, db,c (mm)",Longitudinal Bar Type,Tension Bar End Anchorage,Lsplice (mm),"fy Longitudinal Bars (Tensile), (MPa) ","fsu Long Bars, (MPa)","Comp Reinforcement Ratio, pcom (%)",# Stirrup Legs,Stirrup Bar Type,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars",stirrup_volumetric_ratio,Cement Type,W/C Ratio,Max Aggregate Size (mm),Comp. Test Method,f'c (MPa) ,Corrosion Method,Cathode Type,"Corrosion Zone Length, Lc (mm)",corrosion_current_density,"Duration, (days)",Solution Concetration (% NaCl),Immersion Depth (mm),Wet/Dry Cyclic Ratio (days),mass_loss_tensile_bars,"Average Sample Length, (mm)","Corrosion Penetration Depth, Xaver (mm)","Shear Span, x (mm)",log_mmax_exp,source_group
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,24.0,60.0,23.0,T_C,2.0,8.0,0.67,2.0,6.0,D,H-90,0.0,437.27,475.34,0.377,2.0,P,85.0,6.0,250.0,0.665,OPC,0.44,20.0,Cylinder,41.8,IC,Protected compression bars,910.0,1000.0,10.0,3.5,75.0,missing,2.7,750.0,0.054,250.0,1.6789639750827108,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,24.0,60.0,23.0,T_C,2.0,8.0,0.67,2.0,6.0,D,H-90,0.0,430.54,468.98,0.377,2.0,P,85.0,6.0,250.0,0.665,OPC,0.44,20.0,Cylinder,41.8,IC,Protected compression bars,910.0,1000.0,10.0,3.5,75.0,missing,3.5,750.0,0.07,250.0,1.589235205116581,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,24.0,60.0,23.0,T_C,2.0,8.0,0.67,2.0,6.0,D,H-90,0.0,401.92,441.95,0.377,2.0,P,85.0,6.0,250.0,0.665,OPC,0.44,20.0,Cylinder,41.8,IC,Protected compression bars,910.0,1000.0,14.0,3.5,75.0,missing,6.9,750.0,0.138,250.0,1.4655675420143985,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,24.0,60.0,23.0,T_C,2.0,8.0,0.67,2.0,6.0,D,H-90,0.0,332.89,376.77,0.377,2.0,P,85.0,6.0,250.0,0.665,OPC,0.44,20.0,Cylinder,41.8,IC,Protected compression bars,910.0,1000.0,31.0,3.5,75.0,missing,15.1,750.0,0.302,250.0,0.7561219797213337,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,24.0,60.0,23.0,T_C,2.0,8.0,0.67,2.0,6.0,D,H-90,0.0,385.08,426.06,0.377,2.0,P,85.0,6.0,250.0,0.665,OPC,0.44,20.0,Cylinder,41.8,IC,Protected compression bars,910.0,1000.0,24.0,3.5,75.0,missing,8.9,750.0,0.178,250.0,1.1878434223960523,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,24.0,60.0,23.0,T_C,2.0,8.0,0.67,2.0,6.0,D,H-90,0.0,321.94,366.44,0.377,2.0,P,85.0,6.0,250.0,0.665,OPC,0.44,20.0,Cylinder,41.8,IC,Protected compression bars,910.0,1000.0,31.0,3.5,75.0,missing,16.4,750.0,0.328,250.0,0.22314355131420976,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,460.0,496.8,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,250.0,2.3850863145057892,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,424.64,463.42,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,IC,Protected compression bars,910.0,1000.0,14.0,3.5,75.0,missing,4.2,750.0,0.105,250.0,2.3832429960115,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,422.12,461.03,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,IC,Protected compression bars,910.0,1000.0,14.0,3.5,75.0,missing,4.5,750.0,0.113,250.0,2.330200260027019,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,438.11,476.13,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,IC,Protected compression bars,910.0,1000.0,10.0,3.5,75.0,missing,2.6,750.0,0.065,250.0,2.145931282948669,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,426.33,465.0,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,IC,Protected compression bars,910.0,1000.0,14.0,3.5,75.0,missing,4.0,750.0,0.1,250.0,2.0955609235597192,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,405.28,445.13,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,IC,Protected compression bars,910.0,1000.0,14.0,3.5,75.0,missing,6.5,750.0,0.163,250.0,2.0781907597781832,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,31.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,396.87,437.18,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,39.3,IC,Protected compression bars,910.0,1000.0,24.0,3.5,75.0,missing,7.5,750.0,0.188,250.0,2.057962510002712,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,460.0,496.8,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,250.0,2.2502386126218363,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,438.96,476.93,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,IC,Protected compression bars,910.0,1000.0,10.0,3.5,75.0,missing,2.5,750.0,0.063,250.0,2.162172939277301,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,432.22,470.57,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,IC,Protected compression bars,910.0,1000.0,10.0,3.5,75.0,missing,3.3,750.0,0.083,250.0,2.1815467646169897,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,403.6,443.54,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,IC,Protected compression bars,910.0,1000.0,14.0,3.5,75.0,missing,6.7,750.0,0.168,250.0,1.9754689512968577,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,390.13,430.82,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,IC,Protected compression bars,910.0,1000.0,24.0,3.5,75.0,missing,8.3,750.0,0.208,250.0,1.9300710850255671,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,382.55,423.67,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,IC,Protected compression bars,910.0,1000.0,24.0,3.5,75.0,missing,9.2,750.0,0.23,250.0,1.9139771019523042,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,100.0,150.0,910.0,750.0,25.0,41.0,23.0,T_C,2.0,10.0,1.047,2.0,6.0,D,H-90,0.0,440.64,478.52,0.377,2.0,P,80.0,6.0,250.0,0.707,OPC,0.44,20.0,Cylinder,47.8,IC,Protected compression bars,910.0,1000.0,10.0,3.5,75.0,missing,2.3,750.0,0.058,250.0,2.175887439948088,O'Flaherty and Browne (2019)
R,SS_FPB_MONO,0.0,80.0,120.0,1200.0,1100.0,23.0,23.0,22.0,T_C,2.0,8.0,1.047,2.0,6.0,D,H-180,0.0,334.0,437.4,0.589,2.0,P,150.0,4.0,,0.209,PCB40,0.6,,Cubic,25.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,400.0,1.7083778602890038,Tan et al. (2019)
R,SS_FPB_MONO,0.0,80.0,120.0,1200.0,1100.0,23.0,23.0,22.0,T_C,2.0,8.0,1.047,2.0,6.0,D,H-180,0.0,288.16,384.91,0.589,2.0,P,150.0,4.0,,0.209,PCB40,0.6,,Cubic,25.0,IC,External copper bar,1200.0,125.0,,3.5,120.0,missing,7.5,1200.0,0.15,400.0,1.7749523509116738,Tan et al. (2019)
R,SS_FPB_MONO,0.0,80.0,120.0,1200.0,1100.0,23.0,23.0,22.0,T_C,2.0,8.0,1.047,2.0,6.0,D,H-180,0.0,267.99,361.82,0.589,2.0,P,150.0,4.0,,0.209,PCB40,0.6,,Cubic,25.0,IC,External copper bar,1200.0,125.0,14.0,3.5,120.0,missing,10.8,1200.0,0.216,400.0,1.601405740736836,Tan et al. (2019)
R,SS_FPB_MONO,0.0,80.0,120.0,1200.0,1100.0,24.0,24.0,22.0,T_C,2.0,10.0,1.636,2.0,6.0,D,H-180,0.0,334.0,437.4,0.589,2.0,P,150.0,4.0,,0.209,PCB40,0.6,,Cubic,25.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,400.0,1.9851308622085946,Tan et al. (2019)
R,SS_FPB_MONO,0.0,80.0,120.0,1200.0,1100.0,24.0,24.0,22.0,T_C,2.0,10.0,1.636,2.0,6.0,D,H-180,0.0,283.27,379.31,0.589,2.0,P,150.0,4.0,,0.209,PCB40,0.6,,Cubic,25.0,IC,External copper bar,1200.0,125.0,,3.5,120.0,missing,8.3,1200.0,0.208,400.0,1.9906103279732201,Tan et al. (2019)
R,SS_FPB_MONO,0.0,80.0,120.0,1200.0,1100.0,24.0,24.0,22.0,T_C,2.0,10.0,1.636,2.0,6.0,D,H-180,0.0,247.82,338.72,0.589,2.0,P,150.0,4.0,,0.209,PCB40,0.6,,Cubic,25.0,IC,External copper bar,1200.0,125.0,14.0,3.5,120.0,missing,14.1,1200.0,0.353,400.0,1.7647307968401356,Tan et al. (2019)
R,SS_FPB_MONO,0.0,100.0,170.0,1500.0,1450.0,32.0,32.0,31.0,T_C,2.0,12.0,1.331,2.0,10.0,D,S,0.0,385.0,630.0,0.924,2.0,P,150.0,6.0,329.0,0.377,OPC,0.53,20.0,Cube,42.5,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,475.0,2.5603232890727545,Shen et al. (2019)
R,SS_FPB_MONO,0.0,100.0,170.0,1500.0,1450.0,32.0,32.0,31.0,T_C,2.0,12.0,1.331,2.0,10.0,D,S,0.0,320.39,537.57,0.924,2.0,P,150.0,6.0,329.0,0.377,OPC,0.53,20.0,Cube,42.5,IC,Internal stainless steel belt,1500.0,200.0,43.3,5.0,170.0,4:3,9.17,1500.0,0.275,475.0,2.517696472610991,Shen et al. (2019)
R,SS_FPB_MONO_SUST,30.0,100.0,170.0,1500.0,1450.0,32.0,32.0,31.0,T_C,2.0,12.0,1.331,2.0,10.0,D,S,0.0,320.39,537.57,0.924,2.0,P,150.0,6.0,329.0,0.377,OPC,0.53,20.0,Cube,42.5,IC,Internal stainless steel belt,1500.0,200.0,43.3,5.0,170.0,4:3,9.17,1500.0,0.275,475.0,2.423031246069913,Shen et al. (2019)
R,SS_FPB_MONO_SUST,50.0,100.0,170.0,1500.0,1450.0,32.0,32.0,31.0,T_C,2.0,12.0,1.331,2.0,10.0,D,S,0.0,320.39,537.57,0.924,2.0,P,150.0,6.0,329.0,0.377,OPC,0.53,20.0,Cube,42.5,IC,Internal stainless steel belt,1500.0,200.0,43.3,5.0,170.0,4:3,9.17,1500.0,0.275,475.0,2.377692565480851,Shen et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,26.5,0.0,ST,1.0,13.0,1.185,0.0,0.0,D,H-180,0.0,274.04,401.88,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,50.7,IC,External copper net,1460.0,50.0,,3.0,50.0,missing,11.24,100.0,0.365,490.0,1.851599469584072,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,26.5,0.0,ST,1.0,13.0,1.185,0.0,0.0,D,H-180,0.0,276.81,405.33,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,48.3,IC,External copper net,1460.0,100.0,,3.0,50.0,missing,10.8,100.0,0.351,490.0,1.7715567619105355,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,26.5,0.0,ST,1.0,13.0,1.185,0.0,0.0,D,H-180,0.0,261.22,385.96,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,49.0,IC,External copper net,1460.0,200.0,,3.0,50.0,missing,13.27,100.0,0.431,490.0,1.7457155307266483,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,26.5,0.0,ST,1.0,13.0,1.185,0.0,0.0,D,H-180,0.0,257.75,381.65,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,30.2,IC,External copper net,1460.0,500.0,,3.0,50.0,missing,13.82,100.0,0.449,490.0,1.6845453849209058,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,16.5,0.0,ST,1.0,13.0,1.185,0.0,0.0,D,H-180,0.0,249.16,370.99,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,50.1,IC,External copper net,1460.0,100.0,,3.0,50.0,missing,15.18,100.0,0.493,490.0,1.7833912195575383,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,19.5,0.0,ST,1.0,19.0,2.532,0.0,0.0,D,H-180,0.0,263.24,388.47,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,47.0,IC,External copper net,1460.0,100.0,,3.0,50.0,missing,12.95,100.0,0.615,490.0,2.532902848056256,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,29.5,0.0,ST,1.0,19.0,2.532,0.0,0.0,D,H-180,0.0,266.46,392.47,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.5,20.0,Cylinder,47.0,IC,External copper net,1460.0,100.0,,3.0,50.0,missing,12.44,100.0,0.591,490.0,2.413231613081109,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,80.0,140.0,1460.0,1260.0,40.0,26.5,0.0,ST,1.0,13.0,1.185,0.0,0.0,D,H-180,0.0,269.93,396.78,0.0,2.0,P,100.0,6.0,,0.707,OPC,0.71,20.0,Cylinder,38.6,IC,External copper net,1460.0,100.0,,3.0,50.0,missing,11.89,100.0,0.386,490.0,1.7544036826842861,Zhang et al. (2019)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,463.0,,0.224,2.0,P,140.0,6.0,352.0,0.202,OPC,0.52,,Cylinder,31.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,400.0,3.996364153861897,Biswas et al. (2020)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,369.8,,0.224,2.0,P,140.0,6.0,,0.202,OPC,0.52,,Cylinder,31.0,IC,External stainless steel plate,900.0,850.0,,5.0,62.5,missing,11.0,100.0,0.358,400.0,3.9627161197436642,Biswas et al. (2020)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,318.96,,0.224,2.0,P,140.0,6.0,,0.202,OPC,0.52,,Cylinder,31.0,IC,External stainless steel plate,900.0,850.0,,5.0,62.5,missing,17.0,100.0,0.553,400.0,3.8958936234982624,Biswas et al. (2020)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,318.96,,0.224,2.0,P,140.0,6.0,,0.202,OPC,0.52,,Cylinder,31.0,IC,External stainless steel plate,900.0,850.0,,5.0,62.5,missing,17.0,100.0,0.553,400.0,3.899950424193877,Biswas et al. (2020)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,276.13,,0.224,2.0,P,140.0,6.0,,0.202,OPC,0.52,,Cylinder,31.0,IC,External stainless steel plate,900.0,850.0,,5.0,62.5,missing,26.0,100.0,0.845,400.0,3.7376696182833684,Biswas et al. (2020)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,268.17,,0.224,2.0,P,140.0,6.0,,0.202,OPC,0.52,,Cylinder,31.0,IC,External stainless steel plate,900.0,850.0,,5.0,62.5,missing,28.0,100.0,0.91,400.0,3.6000482404073204,Biswas et al. (2020)
R,SS_FPB_MONO,0.0,200.0,350.0,2000.0,1200.0,41.5,41.5,35.0,T_M_C,3.0,13.0,0.569,2.0,10.0,D,S,0.0,228.35,,0.224,2.0,P,140.0,6.0,,0.202,OPC,0.52,,Cylinder,31.0,IC,External stainless steel plate,900.0,850.0,,5.0,62.5,missing,38.0,100.0,1.235,400.0,2.8903717578961645,Biswas et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,12.0,0.452,2.0,12.0,D,H-90,0.0,489.0,599.0,0.226,2.0,D,150.0,10.0,571.0,0.419,OPC,0.43,,Cube,44.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,1150.0,4.65224459337402,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,12.0,0.452,2.0,12.0,D,H-90,0.0,419.29,524.34,0.226,2.0,D,150.0,10.0,538.9,0.419,OPC,0.43,,Cube,44.0,IC,External copper plate,2500.0,92.6,77.4,3.5,380.0,missing,7.79,2500.0,0.234,1150.0,4.557134736949535,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,12.0,0.452,2.0,12.0,D,H-90,0.0,406.31,510.44,0.226,2.0,D,150.0,10.0,470.7,0.419,OPC,0.43,,Cube,44.0,IC,External copper plate,2500.0,57.2,150.1,3.5,380.0,missing,9.24,2500.0,0.277,1150.0,4.361951470242831,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,12.0,0.452,2.0,12.0,D,H-90,0.0,345.91,445.75,0.226,2.0,D,150.0,10.0,478.7,0.419,OPC,0.43,,Cube,44.0,IC,External copper plate,2500.0,82.5,178.8,3.5,380.0,missing,15.99,2500.0,0.48,1150.0,4.212720014957422,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,16.0,0.804,2.0,12.0,D,H-90,0.0,411.0,491.0,0.226,2.0,D,130.0,10.0,571.0,0.483,OPC,0.52,,Cube,30.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,1150.0,5.084938485288739,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,16.0,0.804,2.0,12.0,D,H-90,0.0,379.26,457.85,0.226,2.0,D,130.0,10.0,529.1,0.483,OPC,0.52,,Cube,30.0,IC,External copper plate,2500.0,38.5,130.1,3.5,380.0,missing,4.22,2500.0,0.169,1150.0,4.8779416457041185,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,16.0,0.804,2.0,12.0,D,H-90,0.0,358.43,436.09,0.226,2.0,D,130.0,10.0,527.1,0.483,OPC,0.52,,Cube,30.0,IC,External copper plate,2500.0,45.9,179.5,3.5,380.0,missing,6.99,2500.0,0.28,1150.0,4.855228269843183,Yalciner et al. (2020)
R,SS_TPB_MONO,0.0,250.0,400.0,2500.0,2300.0,25.0,25.0,25.0,T_C,4.0,16.0,0.804,2.0,12.0,D,H-90,0.0,350.0,427.29,0.226,2.0,D,130.0,10.0,497.5,0.483,OPC,0.52,,Cube,30.0,IC,External copper plate,2500.0,45.9,208.5,3.5,380.0,missing,8.11,2500.0,0.324,1150.0,4.664853188149265,Yalciner et al. (2020)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,390.0,520.0,0.0,2.0,P,50.0,6.0,335.0,1.414,OPC,0.7,0.0,Cylinder,30.0,C,Control,0.0,0.0,0.0,0.0,0.0,missing,0.0,0.0,0.0,175.0,1.1019400787607843,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,155.45,205.14,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,49.0,100.0,1.225,175.0,-0.4155154439616658,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,115.21,145.86,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,61.0,100.0,1.525,175.0,-0.7765287894989963,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,195.7,264.42,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,37.0,100.0,0.925,175.0,0.9669838461896731,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,105.14,131.04,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,64.0,100.0,1.6,175.0,-1.5606477482646683,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,182.29,244.66,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,41.0,100.0,1.025,175.0,-0.12783337150988489,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,340.04,461.76,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,7.0,100.0,0.175,175.0,1.0715836162801904,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,340.04,461.76,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,7.0,100.0,0.175,175.0,1.1019400787607843,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,205.76,279.24,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,34.0,100.0,0.85,175.0,-0.08338160893905101,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,182.29,244.66,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,41.0,100.0,1.025,175.0,0.47000362924573563,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,202.41,274.3,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,35.0,100.0,0.875,175.0,0.5766133643039938,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,197.3,295.36,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,27.0,100.0,0.675,175.0,0.959350221334602,Hansapinyo et al. (2021)
R,SS_FPB_MONO,0.0,80.0,120.0,550.0,450.0,31.0,31.0,0.0,ST,1.0,10.0,0.818,0.0,0.0,D,S,0.0,290.08,403.52,0.0,2.0,P,50.0,6.0,,1.414,OPC,0.7,0.0,Cylinder,30.0,IC,External stainless steel plate,300.0,,,3.0,1.0,missing,14.0,100.0,0.35,175.0,1.091923300517313,Hansapinyo et al. (2021)
