module,descriptor,model,metric_type,group,group_n,feature_mean_smd,feature_max_smd,n_features_used,target_shift_smd,target_variance_ratio,class_majority_share,class_entropy,random_group_loss,grouped_group_loss,paired_loss_gap
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Swamy et al,1,0.875030,1.844811,6,0.454914,,,,0.431315,0.069485,-0.361830
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Swamy et al 1993,6,0.601854,1.185310,6,0.630933,0.007585,,,0.181220,0.187767,0.006547
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Adebar et al,1,0.468773,1.321928,6,0.853068,,,,0.403818,0.413898,0.010080
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Adebar et al 1997,5,0.473126,1.332875,6,0.676833,0.089500,,,0.308072,0.272541,-0.035531
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Cho and Kim,1,0.905712,1.528320,6,0.584576,,,,0.672441,0.702868,0.030427
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Cho and Kim 2003,11,0.512205,1.560360,6,0.056020,0.072584,,,0.571964,0.630747,0.058782
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Greenough and Nehdi,1,0.536233,0.883568,6,0.384402,,,,0.469987,0.467386,-0.002601
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Greenough and Nehdi 2008,8,0.506800,1.008241,6,0.123045,0.016838,,,0.166597,0.224065,0.057468
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Kang et al 2012,1,0.558082,0.937300,6,0.477115,,,,0.067579,0.189743,0.122164
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Dupont and Vandewalle,20,0.518416,0.742977,6,0.056086,0.138564,,,0.306639,0.323228,0.016589
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Swamy and Bahia,1,1.065912,1.619676,6,0.460261,,,,0.052188,0.043936,-0.008252
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Swamy and Bahia 1985,4,0.821195,1.629715,6,0.298014,0.024254,,,0.298515,0.394695,0.096180
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Batson et al,1,1.138766,1.927582,6,0.805365,,,,0.109398,0.077562,-0.031836
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Batson et al 1972,42,0.733388,1.245574,6,0.814274,0.028150,,,0.109230,0.303520,0.194290
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,zhao et al,1,0.843331,1.500580,6,0.239468,,,,0.259825,0.297674,0.037848
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,zhao et al 2018,3,0.821456,1.506768,6,0.006213,0.003405,,,0.117836,0.236840,0.119004
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Jindal,1,0.925098,1.911922,6,0.851820,,,,0.295499,0.170731,-0.124768
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Jindal 1984,6,0.471399,1.138121,6,0.793493,0.001221,,,0.150642,0.139181,-0.011461
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"shin, oh, ghosh",1,0.999634,1.234168,6,0.191580,,,,0.138467,0.040839,-0.097628
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"shin, oh, ghosh 1994",5,0.769223,1.244389,6,0.506629,0.046873,,,0.166070,0.650515,0.484445
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Imam, Vandewalle, Mortelmans",1,0.782101,2.408293,6,2.539041,,,,1.615148,1.607749,-0.007399
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Imam, Vandewalle, Mortelmans 1994",3,0.691765,2.468847,6,0.581484,0.081209,,,0.158059,0.143049,-0.015010
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Huang et al 2005,1,0.965623,2.458641,6,0.698226,,,,0.105592,0.044835,-0.060757
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Kwak, Suh, Hsu",1,0.698897,1.283033,6,0.084475,,,,0.146411,0.200264,0.053853
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Kwak, Suh, Hsu 1991",3,1.212832,3.153631,6,0.064914,0.001386,,,0.191456,0.204485,0.013029
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Roberts and Ho,1,1.497540,3.847910,6,0.772385,,,,0.107710,0.119442,0.011731
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Roberts and Ho 1982,5,2.132575,5.534007,6,0.554914,0.035532,,,0.117737,0.142894,0.025157
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Hwang et al,1,0.549597,0.964829,6,0.787758,,,,1.267331,1.267036,-0.000295
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Hwang et al 2013,6,0.596135,1.655896,6,0.572970,0.008645,,,1.308977,1.396039,0.087062
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Spinella et al,1,0.469478,1.235760,6,0.231347,,,,0.537130,0.570927,0.033797
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Spinella et al 2012,1,0.606326,1.235760,6,0.050556,,,,0.487639,0.517472,0.029832
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Chalioris and Sfiri 2011,1,0.829434,1.898109,6,0.707554,,,,0.524279,0.541548,0.017269
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Cohen and Aoude 2012,1,0.728663,0.934075,6,0.702007,,,,0.638673,1.016184,0.377511
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Aoude and Cohen 2014,4,0.351325,0.907371,6,0.651415,0.002907,,,0.683008,0.711349,0.028340
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Qissab and Salman,1,0.908498,1.899252,6,0.502735,,,,0.666101,0.616609,-0.049492
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Qissab and Salman 2018,10,0.767210,1.471648,6,0.590826,0.048584,,,0.594936,0.691520,0.096584
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Furlan and de Hanai,1,0.878318,2.283763,6,0.857936,,,,0.017003,0.016833,-0.000170
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Furlan and de Hanai 1997,6,1.544068,4.506717,6,0.864584,0.000180,,,0.083339,0.246873,0.163534
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Danygier and Savir,1,0.735406,2.464015,6,0.349124,,,,0.592617,0.459437,-0.133180
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Danygier and Savir 2010,1,0.692800,2.396353,6,0.407271,,,,0.484363,0.521255,0.036891
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Krassowska & Kosior-Kazberuk,1,0.385748,0.883568,6,0.772887,,,,0.773185,0.798538,0.025353
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Krassowska & Kosior-Kazberuk 2018,1,0.626049,1.113504,6,0.715909,,,,0.710237,0.640808,-0.069429
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Yoo & Yang,1,0.375307,0.756783,6,1.752013,,,,1.292411,1.257169,-0.035242
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Yoo & Yang 2018,2,0.405161,0.888724,6,6.450468,11.079644,,,6.028032,6.068878,0.040846
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Gali & Subramaniam,1,0.726053,1.149630,6,0.463603,,,,0.555968,0.504045,-0.051923
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Gali & Subramaniam 2017,1,0.726053,1.149630,6,0.416817,,,,0.464096,0.241064,-0.223032
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Zamanzadeh et al,1,0.437417,0.863469,6,0.448297,,,,0.553338,0.548668,-0.004670
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Zamanzadeh et al 2015,2,0.397605,0.620973,6,0.307229,0.003957,,,0.169416,0.337303,0.167887
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Shoaib, Lubell and Bindiganavile 2014",1,0.480078,1.567170,6,0.879802,,,,0.198533,0.251146,0.052613
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Shoaib 2012,9,0.206323,0.708228,6,1.926239,1.076804,,,1.715722,1.781686,0.065964
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Bae, Choi & Choi",1,2.099204,6.607285,6,1.491353,,,,0.141482,0.939607,0.798124
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,"Bae, Choi & Choi 2013",1,2.051883,5.970471,6,2.921645,,,,1.452095,1.475194,0.023099
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Abdul-Zaher et al,1,1.191059,1.841375,6,0.148064,,,,0.043075,0.002386,-0.040689
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Ridge,regression,Abdul-Zaher et al 2016,2,1.049822,1.845164,6,0.061675,0.003712,,,0.085901,0.125193,0.039291
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Singh & Jain,1,0.381399,0.831498,6,0.236694,,,,0.094892,0.128642,0.033750
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Singh & Jain 2014,31,0.269350,0.617020,6,0.217458,0.043853,,,0.175152,1.177065,1.001913
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Sahoo & Sharma,1,0.698324,1.294104,6,0.035585,,,,0.239587,0.295866,0.056279
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Sahoo & Sharma 2014,3,0.535571,0.881552,6,0.290456,0.004973,,,0.149797,0.205255,0.055458
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,"Shoaib, Lubell and Bindiganavile",2,0.389255,1.056552,6,0.387682,0.001247,,,0.351274,0.327125,-0.024149
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,"Shoaib, Lubell and Bindiganavile 2015",2,0.393442,0.737490,6,1.027280,0.001607,,,1.164906,1.141144,-0.023762
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Manju et al.,1,0.898318,1.459386,6,0.203978,,,,0.110561,0.020300,-0.090261
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Manju et al. 2017,5,0.849739,1.372806,6,0.166372,0.118119,,,0.245763,0.219925,-0.025838
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Arslan et al,1,0.511386,1.110186,6,0.557173,,,,0.350410,0.199495,-0.150915
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Arslan et al 2017,8,1.101285,1.823314,6,0.714482,0.003032,,,0.327941,0.795393,0.467452
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Parra-Montesinos et al,1,0.338290,0.725738,6,0.157964,,,,0.329289,0.345786,0.016498
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Parra-Montesinos et al 2006,9,0.440872,0.617273,6,0.230999,0.023758,,,0.121286,0.164123,0.042838
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Rosenbusch and Teutsch,1,0.799784,1.459386,6,0.878198,,,,0.332724,0.303745,-0.028979
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Rosenbusch and Teutsch 2003,18,0.361875,0.728797,6,0.113947,0.221106,,,0.324547,0.613203,0.288656
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Sahoo et al,1,0.549467,1.367156,6,0.002434,,,,0.114750,0.354701,0.239951
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Sahoo et al 2016,2,0.359044,0.601408,6,0.384188,0.004345,,,0.347136,0.503487,0.156350
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Amin and Foster,1,0.567717,1.035738,6,0.839701,,,,0.888485,0.918500,0.030015
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Amin and Foster 2016,1,0.332767,0.517071,6,1.307553,,,,1.246898,1.385557,0.138659
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Tahenni et al,1,0.697231,1.286122,6,0.710896,,,,0.095092,0.074519,-0.020573
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Tahenni et al 2016,8,0.480745,1.304878,6,0.692969,0.000484,,,0.059154,0.420499,0.361346
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Narayanan and Darwish,2,0.902299,1.610983,6,0.287919,2.241253,,,0.143538,0.089243,-0.054295
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Narayanan and Darwish 1987,27,0.681378,1.982853,6,0.750083,0.011172,,,0.102689,0.682459,0.579769
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Cucchiara et al,1,0.305461,0.540900,6,0.347429,,,,0.358198,0.318902,-0.039297
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Cucchiara et al 2004,3,0.777675,1.423172,6,0.248772,0.002116,,,0.344818,0.488886,0.144068
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Kwak et al,1,0.696861,0.946209,6,0.090089,,,,0.262176,0.275184,0.013008
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Kwak et al 2002,3,0.531376,0.937927,6,0.282534,0.064901,,,0.161449,0.171954,0.010504
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Lim and Oh,1,0.424060,0.667497,6,0.601486,,,,0.305592,0.310048,0.004456
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Lim and Oh 1999,1,0.620097,2.024973,6,0.493746,,,,0.709737,0.797422,0.087685
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Dinh et al,1,0.412990,0.677897,6,0.148191,,,,0.131164,0.179911,0.048747
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Dinh et al 2010,20,0.359958,0.581966,6,0.730483,0.382551,,,0.340201,0.733282,0.393081
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Lima Araujo et al,1,0.370478,0.620303,6,0.746130,,,,0.087778,0.366644,0.278866
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Lima Araujo et al 2014,1,0.928408,2.118974,6,0.949980,,,,0.257365,0.051550,-0.205815
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Casanova et al,1,0.748601,1.390903,6,1.357782,,,,1.368993,1.759614,0.390621
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Casanova et al 1997,2,0.489899,0.659124,6,0.709206,0.841350,,,0.821683,0.938028,0.116345
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Aoude et al,1,0.759925,1.283257,6,0.674136,,,,0.370767,0.372753,0.001986
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Aoude et al 2012,3,0.560276,1.151982,6,0.081188,0.232330,,,0.371774,0.434087,0.062313
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Minelli & Plizzari,1,0.930798,1.409053,6,0.129422,,,,0.134458,0.100843,-0.033615
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Minelli & Plizzari 2013,8,0.845605,1.442218,6,0.261993,0.219904,,,0.379722,0.478352,0.098630
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Kang et al,2,0.590923,1.122554,6,0.282556,0.053103,,,0.177273,0.188983,0.011711
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Kang et al 2011,2,0.465505,0.921591,6,0.616587,0.038769,,,0.346015,0.387406,0.041391
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Casanova & Rossi,1,0.735217,1.632176,6,0.069270,,,,0.232444,0.238172,0.005728
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Casanova & Rossi 1999,1,0.735217,1.632176,6,0.069270,,,,0.166667,0.234855,0.068188
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Lim et al,1,0.688605,1.252768,6,0.603958,,,,0.101502,0.113044,0.011542
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Lim et al 1987,6,0.348090,0.602862,6,0.387827,0.072526,,,0.360969,0.578329,0.217359
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Mansur et al,1,0.779490,1.089880,6,0.490337,,,,0.012733,0.024976,0.012244
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Mansur et al 1986,8,0.506954,0.855233,6,0.583523,0.011250,,,0.192492,0.400406,0.207914
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Zarrinpour and Chao,1,0.325832,0.795677,6,0.189575,,,,1.215308,1.065468,-0.149840
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Zarrinpour and Chao 2017,9,0.251215,0.616883,6,2.706559,6.168999,,,1.232641,2.735878,1.503237
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Noghabai,1,1.087085,2.001099,6,1.006791,,,,0.228624,0.259120,0.030497
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Noghabai 2000,18,0.507267,1.047403,6,1.340228,0.443195,,,0.440214,1.116487,0.676272
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Randl et al,1,1.279612,3.285027,6,0.685978,,,,0.359356,0.259358,-0.099998
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Randl et al 2017,5,1.110214,3.885472,6,0.951783,0.160790,,,0.308875,0.330056,0.021181
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Ashour et al,1,0.943784,2.071480,6,0.689843,,,,0.391689,0.325392,-0.066297
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Ashour et al 1992,17,0.671302,1.951436,6,0.110844,0.489821,,,0.288640,0.886780,0.598141
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Tan et al,1,0.688580,0.946209,6,0.465419,,,,0.511621,0.573631,0.062010
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Tan et al 1993,4,0.485768,0.952074,6,0.435351,0.196609,,,0.330832,0.622249,0.291417
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Pansuk et al,1,1.092891,3.137075,6,1.280819,,,,0.238295,0.184603,-0.053692
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Pansuk et al 2017,1,1.499771,3.137075,6,2.557388,,,,1.886145,1.593403,-0.292741
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Kim et al,1,0.654836,1.114084,6,0.229676,,,,0.156403,0.121664,-0.034738
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Kim et al 2017,1,0.515647,1.106499,6,0.371848,,,,0.549104,0.715051,0.165947
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,"sharma, 1986",1,0.600828,1.139580,6,0.172197,,,,0.315001,0.277207,-0.037794
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,Narayanan and Darwish 1988,10,0.887626,2.327953,6,1.472447,0.100609,,,0.288517,1.381950,1.093433
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,"Li, Ward, Hamza",1,0.561672,1.767952,6,0.881219,,,,0.091733,0.066468,-0.025265
10-1016-j-engstruct-2020-111743,10-1016-j-engstruct-2020-111743,Random Forest,regression,"Li, Ward, Hamza 1992",21,0.458680,1.235977,6,0.792406,0.019457,,,0.268370,1.301617,1.033247
