shape,P,outer_dim_1,outer_dim_2,outer_thickness,length,fy_outer,fc,inner_dim,inner_thickness,fy_inner,steel_area,concrete_area,nominal_capacity,slenderness,strength_index
double_skin,1142.0,202.7,202.7,1.99,400.0,304.0,40.1,152.6,1.6,314.5,2013.8014174962846,12725.710937112184,1130.4662317406955,101.85929648241205,1.0102026650026907
double_skin,1410.0,140.2,140.2,2.92,350.0,300.0,40.5,22.1,4.09,794.0,1490.7438335924496,13794.890107386193,1120.233995321501,48.013698630136986,1.2586656054794496
double_skin,1845.0,140.2,140.2,2.91,350.0,300.0,79.9,22.1,4.1,794.0,1486.9594710819342,13799.111465434822,1663.1705191032765,48.178694158075594,1.1093270225801979
double_skin,2321.0,140.2,140.2,2.89,350.0,300.0,115.6,22.1,4.08,794.0,1477.640250634325,13807.556066487672,2153.547166185715,48.51211072664359,1.0777567524146088
double_skin,1423.0,140.3,140.3,2.89,350.0,300.0,40.5,32.0,5.48,619.0,1704.1396561801907,13408.027162360046,1199.9116797128556,48.54671280276817,1.1859206173745473
double_skin,2012.0,140.2,140.2,2.92,350.0,300.0,79.9,31.9,5.27,619.0,1700.222718459694,13379.257399316262,1719.7138470086118,48.013698630136986,1.1699620861341617
double_skin,2537.0,140.1,140.1,2.91,350.0,300.0,115.6,31.9,5.36,619.0,1701.1011077656349,13362.378250307058,2197.584073641069,48.14432989690721,1.1544495750720332
double_skin,1626.0,140.1,140.1,2.91,350.0,300.0,40.5,38.1,7.63,433.0,1984.572353606553,13021.515447392565,1219.8831726696567,48.14432989690721,1.3329145252832497
double_skin,2083.0,140.1,140.1,2.9,350.0,300.0,79.9,38.0,7.51,433.0,1969.3384566700354,13031.711172190522,1727.7103486897768,48.310344827586206,1.205641907267419
double_skin,2500.0,140.2,140.2,2.9,350.0,300.0,115.6,37.9,7.39,433.0,1959.2193867328228,13058.775992901197,2191.5684022996707,48.3448275862069,1.1407355560413648
double_skin,2543.0,140.2,140.2,2.9,350.0,300.0,40.5,55.1,10.62,739.0,2734.9059447602294,11802.453090730638,1949.9550346721458,48.3448275862069,1.3041326362828491
double_skin,2775.0,140.1,140.1,2.9,350.0,300.0,79.9,55.2,10.76,739.0,2752.2060671850168,11772.686500337875,2425.7780825071977,48.310344827586206,1.1439628464001368
double_skin,2025.0,140.1,140.1,2.87,350.0,300.0,40.5,89.0,3.89,1029.0,2277.4284791815426,7957.347572099952,1763.742694362438,48.81533101045296,1.1481266550232272
double_skin,2107.0,140.1,140.1,2.86,350.0,300.0,79.9,89.1,3.91,1029.0,2279.537430329896,7947.5809888584745,2081.7293194512886,48.98601398601399,1.0121392730133485
double_skin,2195.0,140.2,140.2,2.88,350.0,300.0,115.6,89.1,3.91,1029.0,2288.884296792854,7960.248832915547,2369.726423465421,48.68055555555555,0.9262672594881625
double_skin,1750.0,165.3,165.3,2.94,413.0,276.0,40.5,22.0,4.14,794.0,1731.8934281597944,19580.554580705913,1391.341586526421,56.22448979591837,1.2577788351521888
double_skin,2413.0,165.2,165.2,2.94,413.0,276.0,79.9,22.1,4.09,794.0,1730.091724772962,19552.057193745197,2159.586382727328,56.19047619047619,1.1173435891703658
double_skin,2911.0,165.3,165.3,2.94,413.0,276.0,115.6,22.1,4.04,794.0,1728.8209505445839,19577.09097480533,2859.0012954688505,56.22448979591837,1.018187716323725
double_skin,1943.0,165.3,165.3,2.93,413.0,276.0,40.5,31.9,5.35,619.0,1940.8338440462153,19166.46690790302,1464.9722590794802,56.41638225255973,1.3263049781030598
double_skin,1891.0,165.3,165.3,2.94,413.0,276.0,40.5,31.9,5.39,619.0,1948.5015292358305,19161.458266735404,1467.7977423240707,56.22448979591837,1.2883246413813407
double_skin,2550.0,165.3,165.3,2.94,413.0,276.0,79.9,31.8,5.25,619.0,1937.501556718551,19166.461253036243,2216.349953650687,56.22448979591837,1.1505403268106362
double_skin,2375.0,165.5,165.5,2.92,413.0,276.0,40.5,89.0,3.92,1029.0,2539.18346580452,13799.693602553534,2048.668425816577,56.678082191780824,1.1592896000500184
double_skin,2580.0,165.4,165.4,2.91,413.0,276.0,79.9,89.1,3.91,1029.0,2531.9314133229745,13765.647220488787,2586.659265319193,56.83848797250859,0.997425534391608
double_skin,2671.0,165.2,165.2,2.92,413.0,276.0,115.6,88.9,3.88,1029.0,2525.0085997515234,13738.498519254257,3065.4376090493183,56.57534246575342,0.8713274711953296
double_skin,7242.0,356.0,356.0,5.5,1068.0,618.0,38.8,219.0,3.3,356.0,8292.422304709471,55813.53508367627,6704.393274068134,64.72727272727273,1.0801872300676738
double_skin,7159.0,356.0,356.0,5.5,1068.0,618.0,38.8,219.0,3.3,356.0,8292.422304709471,55813.53508367627,6704.393274068134,64.72727272727273,1.0678072880494998
double_skin,6917.0,356.0,356.0,5.5,1068.0,618.0,38.8,168.0,3.3,357.0,7763.692261110307,71314.9386346517,7119.327323347831,64.72727272727273,0.9715805561173878
double_skin,8516.0,356.0,356.0,5.5,1068.0,618.0,38.8,168.0,3.3,357.0,7763.692261110307,71314.9386346517,7119.327323347831,64.72727272727273,1.1961804273378163
double_skin,1421.54,114.3,114.3,5.85,342.9,455.0,38.5,60.3,2.52,396.0,2450.561964480142,5411.919562577894,1296.376021484103,19.53846153846154,1.0965491311483904
double_skin,1574.26,114.3,114.3,5.85,342.9,455.0,38.5,60.3,5.77,310.0,2981.5932246980583,5411.919562577894,1421.656432589445,19.53846153846154,1.1073420862539893
double_skin,734.6,114.3,114.3,2.73,342.9,285.0,38.5,60.3,2.52,396.0,1414.3189374270996,6448.162589630936,702.1102735117646,41.86813186813187,1.0462743926616123
double_skin,913.7,114.3,114.3,2.73,342.9,285.0,38.5,60.3,5.77,310.0,1945.3501976450164,6448.162589630936,827.3906846171068,41.86813186813187,1.1043150678241378
double_skin,1505.67,114.3,114.3,5.85,342.9,455.0,64.3,60.3,2.52,396.0,2450.561964480142,5411.919562577894,1436.0035461986126,19.53846153846154,1.0485141237887667
double_skin,1666.41,114.3,114.3,5.85,342.9,455.0,64.3,60.3,5.77,310.0,2981.5932246980583,5411.919562577894,1561.2839573039548,19.53846153846154,1.0673330704541268
double_skin,899.21,114.3,114.3,2.73,342.9,285.0,64.3,60.3,2.52,396.0,1414.3189374270996,6448.162589630936,868.4728683242428,41.86813186813187,1.0353921611104167
double_skin,1088.06,114.3,114.3,2.73,342.9,285.0,64.3,60.3,5.77,310.0,1945.3501976450164,6448.162589630936,993.753279429585,41.86813186813187,1.0948995314254935
double_skin,789.42,114.3,114.3,2.74,342.9,355.0,41.0,60.3,2.52,396.0,1417.7379327120043,6444.743594346031,786.2862262954917,41.71532846715328,1.0039855380899558
double_skin,1681.98,114.3,114.3,6.11,342.9,535.0,41.0,60.3,2.52,396.0,2534.1547184439196,5328.326808614116,1510.6509193445424,18.707037643207855,1.1134140776413095
double_skin,969.16,114.3,114.3,2.74,342.9,355.0,41.0,60.3,5.77,310.0,1948.769192929921,6444.743594346031,911.566637400834,41.71532846715328,1.0631806389529381
double_skin,1823.35,114.3,114.3,6.11,342.9,535.0,41.0,60.3,5.77,310.0,3065.185978661836,5328.326808614116,1635.9313304498849,18.707037643207855,1.1145638976781345
double_skin,914.32,114.3,114.3,2.74,342.9,355.0,67.9,60.3,2.52,396.0,1417.7379327120043,6444.743594346031,959.6498289834,41.71532846715328,0.9527641983415764
double_skin,1752.59,114.3,114.3,6.11,342.9,535.0,67.9,60.3,2.52,396.0,2534.1547184439196,5328.326808614116,1653.9829104962623,18.707037643207855,1.059617961514579
double_skin,1068.06,114.3,114.3,2.74,342.9,355.0,67.9,60.3,5.77,310.0,1948.769192929921,6444.743594346031,1084.9302400887423,41.71532846715328,0.9844503918635705
double_skin,1889.69,114.3,114.3,6.11,342.9,535.0,67.9,60.3,5.77,310.0,3065.185978661836,5328.326808614116,1779.2633216016045,18.707037643207855,1.0620631454927059
double_skin,2718.0,190.6,190.6,5.15,571.8,346.9,37.4,34.0,3.08,348.2,3299.6182198172846,24623.873904671498,2065.9593852209055,37.009708737864074,1.315611535949616
double_skin,2724.0,190.5,190.5,5.13,571.5,346.9,37.4,33.9,3.1,348.2,3287.450831469926,24612.216710971094,2061.30354547377,37.13450292397661,1.321493870216924
double_skin,2718.0,190.5,190.5,5.15,571.5,346.9,37.4,59.6,3.32,342.1,3585.820452151965,22713.620637674594,2090.592901113253,36.99029126213592,1.300109647628024
double_skin,2482.0,188.2,188.2,5.04,564.6,346.9,37.4,59.1,3.28,342.1,3475.280058883493,22174.872369262393,2032.1539529140155,37.34126984126984,1.2213641571992742
double_skin,2626.0,190.7,190.7,5.11,572.1,346.9,37.4,101.6,4.03,345.8,4214.672739461769,17475.478586889283,2114.2940462785778,37.318982387475536,1.2420221324569725
double_skin,2462.0,189.2,189.2,5.08,567.6,346.9,37.4,101.2,4.05,345.8,4174.507791544881,17132.582545209385,2087.5356485671005,37.24409448818897,1.1793810571282626
double_skin,3182.0,188.9,188.9,5.09,566.7,464.0,37.4,33.7,3.09,348.2,3236.3990083712943,24194.306976545842,2372.1465719227504,37.11198428290766,1.341401091173224
double_skin,3232.0,188.9,188.9,5.12,566.7,464.0,37.4,33.5,3.06,348.2,3248.7209630772063,24188.021592123805,2378.1522066924367,36.89453125,1.3590383285412608
double_skin,3286.0,191.0,191.0,5.15,573.0,464.0,37.4,59.4,3.31,342.1,3590.1662172696783,22874.03821254852,2450.226577755967,37.0873786407767,1.341100463863825
double_skin,3242.0,190.1,190.1,5.11,570.3,464.0,37.4,59.1,3.29,342.1,3546.5873006161323,22669.736044055866,2423.1474469022537,37.201565557729936,1.3379293134408992
double_skin,3082.0,190.7,190.7,5.15,572.1,464.0,37.4,101.1,4.1,345.8,4251.462360231636,17532.403931613062,2480.710014906887,37.02912621359223,1.2423862448572742
double_skin,3192.0,190.7,190.7,5.09,572.1,464.0,37.4,100.9,4.07,345.8,4206.130749036662,17598.149926030328,2463.4725635484583,37.4656188605108,1.295731905940998
double_skin,2460.0,190.4,190.4,5.15,571.2,346.9,28.9,59.9,3.33,342.1,3589.004456306383,22657.166217689584,1896.9770747596383,36.970873786407765,1.2968000682410465
double_skin,2494.0,190.0,190.0,5.11,570.0,346.9,28.9,59.1,3.31,342.1,3548.2806190564233,22641.48841371111,1882.4528808194877,37.18199608610567,1.3248671589135808
double_skin,2623.0,189.1,189.1,5.1,567.3,346.9,37.4,59.4,3.35,342.1,3537.9595447115776,22365.665689344627,2060.962595648737,37.07843137254902,1.2727062614032296
double_skin,2588.0,190.1,190.1,5.07,570.3,346.9,37.4,59.7,3.35,342.1,3540.1809648769395,22636.362276978245,2071.8421036386376,37.49506903353057,1.2491299387414074
double_skin,2950.0,189.9,189.9,5.12,569.7,346.9,50.7,58.9,3.31,342.1,3550.240030394468,22626.147388465106,2375.949240776402,37.08984375,1.2416090164603064
double_skin,3026.0,188.6,188.6,5.08,565.8,346.9,50.7,58.9,3.33,342.1,3510.1947771576906,22283.021068043698,2344.645276738519,37.125984251968504,1.2906003436943214
double_skin,2376.0,190.3,190.3,4.26,570.9,336.8,37.4,59.4,3.36,342.1,3081.3519861386826,23181.504628918294,1907.9228068629386,44.67136150234742,1.2453334020922404
double_skin,2406.0,190.1,190.1,4.21,570.3,336.8,37.4,59.3,3.3,342.1,3039.166994145536,23162.28122347098,1892.9377628946634,45.15439429928741,1.2710402038367952
double_skin,2611.0,189.7,189.7,5.12,569.1,346.9,37.4,59.5,3.32,342.1,3554.9232025631727,22513.942265249487,2072.4116805442545,37.05078125,1.2598848117446926
double_skin,2579.0,188.8,188.8,5.08,556.4,346.9,37.4,59.5,3.31,342.1,3516.3422456622275,22283.316377753144,2050.410511011126,37.16535433070867,1.2577969075705766
double_skin,2894.0,189.1,189.1,6.77,567.3,327.3,37.4,59.7,3.34,342.1,4469.281545275618,21407.773354753586,2272.1990111623186,27.93205317577548,1.273656042355025
double_skin,2928.0,188.6,188.6,6.73,565.8,327.3,37.4,59.8,3.33,342.1,4436.023702966926,21282.703409621517,2256.6269298505326,28.02377414561664,1.2975117691225708
double_skin,2060.0,165.2,165.2,3.68,495.6,357.7,53.7,42.5,3.19,409.8,2261.2948301090346,18148.364693468862,1803.957257672009,44.89130434782608,1.141933929553526
double_skin,2003.0,164.9,164.9,3.69,494.7,357.7,53.7,42.7,3.2,409.8,2265.920511132176,18055.72289602569,1800.8008562732155,44.68834688346884,1.1122829007007686
double_skin,2423.0,165.0,165.0,3.68,495.0,357.7,90.7,42.6,3.21,409.8,2262.259299053686,18092.125472580625,2470.8615596245695,44.836956521739125,0.9806296069327972
double_skin,2446.0,165.1,165.1,3.7,495.3,357.7,90.7,42.7,3.19,409.8,2272.052899991983,18100.286073657593,2475.0386080220924,44.62162162162162,0.9882674121009779
double_skin,3068.0,164.8,164.8,3.69,494.4,357.7,141.0,42.6,3.2,409.8,2263.755953793853,18037.687012601433,3373.695766740799,44.66124661246613,0.909388460644713
double_skin,3110.0,164.9,164.9,3.69,494.7,357.7,141.0,42.5,3.2,409.8,2263.9098918338786,18069.106080729984,3378.1285423511213,44.68834688346884,0.9206280817945109
double_skin,1831.0,165.0,165.0,3.7,495.0,357.7,53.7,76.0,2.8,385.6,2518.8347418686863,14971.071295122943,1722.8985488793367,44.59459459459459,1.0627439446106552
double_skin,1876.0,165.0,165.0,3.7,495.0,357.7,53.7,76.2,2.79,385.6,2518.375755181997,14947.163775029127,1721.4377297839112,44.59459459459459,1.0897867332299558
double_skin,2174.0,165.1,165.1,3.67,495.3,357.7,90.7,76.1,2.81,385.6,2508.2255834775183,14998.75469542711,2275.6305021634184,44.986376021798364,0.9553396291415502
double_skin,2202.0,165.2,165.2,3.69,495.6,357.7,90.7,76.4,2.8,385.6,2519.7203568377354,14977.694086595973,2277.8438269471576,44.769647696476966,0.9667036756208146
double_skin,2732.0,164.8,164.8,3.68,494.4,357.7,141.0,76.3,2.8,385.6,2509.25791082349,14895.597359053836,3015.8792418583885,44.78260869565217,0.9058718141236114
double_skin,2736.0,164.7,164.7,3.71,494.1,357.7,141.0,76.1,2.78,385.6,2516.7377287724125,14879.987413476683,3016.1810639951464,44.39353099730458,0.9071073459946644
double_skin,2183.0,165.3,165.3,5.96,495.9,347.0,53.7,76.1,2.79,385.6,3626.030324843785,13928.419419056587,2030.9916676189011,27.73489932885906,1.0748443899621265
double_skin,2203.0,165.0,165.0,5.99,495.0,347.0,53.7,76.2,2.81,385.6,3640.150213025344,13829.82524601265,2030.8018216460837,27.54590984974958,1.0847931967159354
double_skin,2666.0,164.9,164.9,6.01,494.7,347.0,90.7,75.9,2.8,385.6,3643.0188012773433,13832.02750246281,2543.513036232014,27.43760399334443,1.0481566093914891
double_skin,2631.0,164.8,164.8,6.0,494.4,347.0,90.7,75.8,2.8,385.6,3635.4510187341075,13824.73555175457,2540.1916814268734,27.46666666666667,1.035748608751493
double_skin,3110.0,164.9,164.9,6.01,494.7,347.0,141.0,76.0,2.81,385.6,3646.1098142892115,13820.097304360803,3238.7737562908865,27.43760399334443,0.9602399654990533
double_skin,3032.0,164.8,164.8,6.0,494.4,347.0,141.0,76.1,2.78,385.6,3633.659054284501,13788.944957448548,3229.838424391211,27.46666666666667,0.9387466497094197
double_skin,2645.0,165.2,165.2,5.95,495.6,428.6,53.7,76.1,2.79,385.6,3619.342188243565,13909.150146356518,2270.5411151531,27.76470588235294,1.1649205479468496
double_skin,2601.0,165.0,165.0,5.96,495.0,428.6,53.7,76.0,2.79,385.6,3619.5366528288137,13868.157388775424,2268.460841279298,27.684563758389263,1.1465924174971283
double_skin,2971.0,165.0,165.0,5.99,495.0,428.6,90.7,75.8,2.8,385.6,3634.413978999153,13877.577454347214,2788.7940203573985,27.54590984974958,1.0653350438621676
double_skin,2911.0,165.0,165.0,6.01,495.0,428.6,90.7,75.9,2.78,385.6,3640.4885625541406,13856.049690688484,2789.597182373714,27.45424292845258,1.0435198380588349
double_skin,3322.0,165.1,165.1,5.94,495.3,428.6,141.0,75.9,2.8,385.6,3613.1155516041435,13913.767030920237,3482.7725658508093,27.794612794612792,0.9538377649384251
double_skin,3304.0,164.9,164.9,6.02,494.7,428.6,141.0,76.1,2.8,385.6,3649.580645852894,13803.34884560599,3482.756891565416,27.392026578073093,0.948673738325425
double_skin,2750.0,300.0,300.0,4.0,1100.0,250.0,28.0,180.0,2.0,250.0,4838.052686528277,41519.288509842714,2372.053249907665,75.0,1.1593331642563451
double_skin,2311.0,300.0,300.0,2.0,1100.0,250.0,28.0,180.0,2.0,250.0,2990.796206217481,43366.54499015351,1961.9623112786685,150.0,1.1779023413012728
double_skin,1232.4,140.0,140.0,3.0,500.0,285.0,35.271656486935846,48.0,5.0,290.0,1966.63700114721,12293.052053496862,997.4650666365264,46.666666666666664,1.2355319912662999
double_skin,1223.7,140.0,140.0,3.0,500.0,285.0,35.271656486935846,58.0,5.0,290.0,2123.7166338266998,11460.530000295566,1013.6537282352639,46.666666666666664,1.2072169873339482
double_skin,1347.0,140.0,140.0,5.0,500.0,290.0,35.271656486935846,68.0,3.0,285.0,2733.185608623119,9641.547853867076,1129.6341375674074,28.0,1.1924214709911969
double_skin,1334.3,140.0,140.0,5.0,500.0,290.0,35.271656486935846,78.0,3.0,285.0,2827.433388230813,8494.866535306803,1116.0494051873557,28.0,1.1955563918570484
double_skin,1852.2,180.0,180.0,3.0,500.0,300.0,35.271656486935846,48.0,5.0,320.0,2343.6281195779848,21969.157426553422,1491.4858583406392,60.0,1.2418488513599957
double_skin,1841.4,180.0,180.0,3.0,500.0,300.0,35.271656486935846,58.0,5.0,320.0,2500.7077522574746,21136.63537335213,1512.3869089197615,60.0,1.2175455825092005
double_skin,2057.5,180.0,180.0,5.0,500.0,320.0,35.271656486935846,68.0,3.0,300.0,3361.5041393410784,19066.325814636453,1735.9300078419992,36.0,1.1852436392627124
double_skin,2043.3,180.0,180.0,5.0,500.0,320.0,35.271656486935846,78.0,3.0,300.0,3455.751918948772,17919.64449607618,1723.7589921560627,36.0,1.1853745270063873
double_skin,10897.0,300.0,300.0,6.0,1500.0,763.0,89.22908236580368,135.0,4.0,748.0,7187.963991413455,50830.183736919455,9995.25425852177,50.0,1.0902173889883209
double_skin,12015.0,300.0,300.0,6.0,1500.0,763.0,89.22908236580368,100.0,4.0,748.0,6748.141019910884,57290.08363086346,10242.677615549423,50.0,1.1730331121385693
double_skin,11179.0,300.0,300.0,6.0,1500.0,763.0,88.99345508008565,135.0,4.0,748.0,7187.963991413455,50830.183736919455,9983.277280295293,50.0,1.1197725642725351
double_skin,11867.0,300.0,300.0,6.0,1500.0,763.0,88.99345508008565,100.0,4.0,748.0,6748.141019910884,57290.08363086346,10229.178508644924,50.0,1.160112709927871
double_skin,1667.7,170.0,170.0,3.58,300.0,365.0,35.0,114.1,3.58,380.0,3114.7169567568617,10601.348077676643,1526.563985572951,47.486033519553075,1.09245338928527
double_skin,1687.7,170.0,170.0,3.58,300.0,365.0,35.0,76.1,3.58,320.0,2687.3346921625066,16277.89184344804,1513.900238152701,47.486033519553075,1.1148026517648044
double_skin,2718.0,190.6,190.6,5.15,571.8,346.9,38.0,34.0,3.08,348.2,3299.6182198172846,24623.873904671498,2080.7337095637085,37.009708737864074,1.3062699890462746
double_skin,2718.0,190.5,190.5,5.15,571.5,346.9,38.0,59.6,3.32,342.1,3585.820452151965,22713.620637674594,2104.2210734958576,36.99029126213592,1.2916893734385226
double_skin,2626.0,190.7,190.7,5.11,572.0999999999999,346.9,38.0,101.6,4.03,345.8,4214.672739461769,17475.478586889283,2124.779333430711,37.318982387475536,1.2358930448368057
double_skin,3182.0,188.9,188.9,5.09,566.7,464.0,38.0,33.7,3.09,348.2,3236.3990083712943,24194.306976545842,2386.663156108678,37.11198428290766,1.3332421845351963
double_skin,3286.0,191.0,191.0,5.15,573.0,464.0,38.0,59.4,3.31,342.1,3590.1662172696783,22874.03821254852,2463.9510006834957,37.0873786407767,1.3336304167933815
double_skin,3082.0,190.7,190.7,5.15,572.0999999999999,464.0,38.0,101.1,4.1,345.8,4251.462360231636,17532.403931613062,2491.2294572658548,37.02912621359223,1.237140156243384
double_skin,2460.0,190.4,190.4,5.15,571.2,346.9,29.0,59.9,3.33,342.1,3589.004456306383,22657.166217689584,1899.2427913814076,36.970873786407765,1.295253040402869
double_skin,2623.0,189.1,189.1,5.1,567.3,346.9,38.0,59.4,3.35,342.1,3537.9595447115776,22365.665689344627,2074.3819950623442,37.07843137254902,1.264472988216988
double_skin,2950.0,189.9,189.9,5.12,569.7,346.9,51.0,58.9,3.31,342.1,3550.240030394468,22626.147388465106,2382.737084992941,37.08984375,1.2380719713391037
double_skin,2376.0,190.3,190.3,4.26,570.9000000000001,336.8,38.0,59.4,3.36,342.1,3081.3519861386826,23181.504628918294,1921.8317096402895,44.67136150234742,1.23632053112742
double_skin,2611.0,189.7,189.7,5.12,569.0999999999999,346.9,38.0,59.5,3.32,342.1,3554.9232025631727,22513.942265249487,2085.9200459034037,37.05078125,1.251725829629863
double_skin,2894.0,189.1,189.1,6.77,567.3,327.3,38.0,59.7,3.34,342.1,4469.281545275618,21407.773354753586,2285.043675175171,27.93205317577548,1.2664965801050374
double_skin,1285.25,121.33,121.33,4.43,360.0,486.0,39.02317680204776,57.87,4.03,450.0,2308.5748570677633,7304.645884160424,1382.478551352953,27.388261851015802,0.9296708428077955
double_skin,1439.42,121.25,121.25,4.37,360.0,486.0,51.77691468788425,57.71,4.03,450.0,2284.2394520545245,7326.238050468548,1465.0039843867673,27.74599542334096,0.9825365769244127
double_skin,2837.7,200.0,200.0,2.74,600.0,358.5,57.57311044895284,60.0,2.74,358.5,2190.8989644051867,26890.486194506004,2333.606210441595,72.992700729927,1.2160149331549017
double_skin,1975.3,200.0,200.0,2.74,600.0,358.5,57.57311044895284,140.0,2.74,358.5,2879.536074072068,14324.11558014683,1856.997570934196,72.992700729927,1.0637062917676785
double_skin,1640.8,200.0,200.0,2.74,600.0,358.5,35.74047816589135,140.0,2.74,358.5,2879.536074072068,14324.11558014683,1544.2644226927782,72.992700729927,1.062512336545894
